id,title,slug,description,custom_description,custom_properties,tags,sku,sub_category_id,status,is_featured,related_products,quantity_types,meta_title,meta_description,meta_keywords,created_at,updated_at
e44d3246-f7ee-43f4-9f21-f768f07789c4,CR Coil 2x1250,cr-coil-2x1250,"",[],"[{""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""AMNS"", ""JSW"", ""POSCO"", ""PROMPT"", ""any other"", ""ASIAN""]}, {""id"": ""4ccd75f0-c97d-4cf3-8c51-6a5a58e44ee5"", ""name"": ""Grade"", ""values"": [""EN- DC01"", ""EN-DC03"", ""EN-DC04"", ""EN-DC05"", ""EN-DC06"", ""EN-HC180Y"", ""EN-HC220Y"", ""EN-HC260Y"", ""EN-HC180B"", ""EN-HC220B"", ""EN-HC260B"", ""EN-HC300B"", ""EN-HC260LA"", ""EN-HC300LA"", ""EN-HC340LA"", ""EN-HC380LA"", ""EN-HC420LA"", ""EN-HC180P"", ""EN-HC220P"", ""EN-HC240P"", ""ASTM-CSA"", ""ASTM-CSB"", ""ASTM-EDDS"", ""JIS-SPCF"", ""JIS-SPCC"", ""JIS-SPCD"", ""JIS-SPCE"", ""JIS-SPFC490"", ""ASTM-SS-GR65"", ""ASTM-SS-GR60"", ""ASTM-HSLAS-GR55"", ""BIS-CRS_IF440"", ""BIS-CR1_340"", ""BIS-CR1_390"", ""BIS-CR1_440"", ""BIS-CR1"", ""BIS-CR3"", ""JFS-JSC270C"", ""JFS-JSC270D"", ""JFS-JSC270E"", ""JFS-JSC980YL"", ""JFS-JSC980Y"", ""JFS-JSC270F"", ""JFS-JSC390P"", ""IS-513-CR0"", ""IS-513 O/CR1/CQ"", ""IS-513-ISC1500M"", ""IS-513-ISC1300M"", ""IS-513-ISC1100M"", ""IS-513-ISC590Y"", ""IS-513-ISC590YL"", ""IS-513-ISC780YH"", ""IS-513-ISC980YH""]}]","{CRC,""Cold Rolled Coil"",Coil}",153096,d2784549-b272-4510-8e1d-f5d6b15407c2,published,,"{da4005c8-7ad1-475f-a68e-11ceca114dad,e91bdd87-0285-42a5-92a6-5128d7ab53b0,dd95ca0f-1a6b-4432-984f-879a564b0f02,0d9fd4b0-7b65-40b5-a47e-da8f3ffec395,9f17f0f9-2fd6-44ec-9c25-2aa35e93ed0b}","{Kgs.,MT,Nos}","","","",2024-05-17 11:16:33.3+00,2024-05-23 08:38:17.613+00
db338305-335e-4d0b-9d24-050ff8b76d73,CR Coil 1.8x1250,cr-coil-1.8x1250,"",[],"[{""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""AMNS"", ""JSW"", ""POSCO"", ""PROMPT"", ""any other"", ""ASIAN""]}, {""id"": ""3e9fffc6-8eaa-47c5-854a-0bfd8e1e25d5"", ""name"": ""Grade"", ""values"": [""EN- DC01"", ""EN-DC03"", ""EN-DC04"", ""EN-DC05"", ""EN-DC06"", ""EN-HC180Y"", ""EN-HC220Y"", ""EN-HC260Y"", ""EN-HC180B"", ""EN-HC220B"", ""EN-HC260B"", ""EN-HC300B"", ""EN-HC260LA"", ""EN-HC300LA"", ""EN-HC340LA"", ""EN-HC380LA"", ""EN-HC420LA"", ""EN-HC180P"", ""EN-HC220P"", ""EN-HC240P"", ""ASTM-CSA"", ""ASTM-CSB"", ""ASTM-EDDS"", ""JIS-SPCF"", ""JIS-SPCC"", ""JIS-SPCD"", ""JIS-SPCE"", ""JIS-SPFC490"", ""ASTM-SS-GR65"", ""ASTM-SS-GR60"", ""ASTM-HSLAS-GR55"", ""BIS-CRS_IF440"", ""BIS-CR1_340"", ""BIS-CR1_390"", ""BIS-CR1_440"", ""BIS-CR1"", ""BIS-CR3"", ""JFS-JSC270C"", ""JFS-JSC270D"", ""JFS-JSC270E"", ""JFS-JSC980YL"", ""JFS-JSC980Y"", ""JFS-JSC270F"", ""JFS-JSC390P"", ""IS-513-CR0"", ""IS-513 O/CR1/CQ"", ""IS-513-ISC1500M"", ""IS-513-ISC1300M"", ""IS-513-ISC1100M"", ""IS-513-ISC590Y"", ""IS-513-ISC590YL"", ""IS-513-ISC780YH"", ""IS-513-ISC980YH""]}]","{CRC,""Cold Rolled Coil"",Coil}",153033,d2784549-b272-4510-8e1d-f5d6b15407c2,published,,"{da4005c8-7ad1-475f-a68e-11ceca114dad,e91bdd87-0285-42a5-92a6-5128d7ab53b0,dd95ca0f-1a6b-4432-984f-879a564b0f02,0d9fd4b0-7b65-40b5-a47e-da8f3ffec395,9f17f0f9-2fd6-44ec-9c25-2aa35e93ed0b}","{Kgs.,MT,Nos}","","","",2024-05-17 11:15:45.462+00,2024-05-23 08:39:04.339+00
b0137c96-e9ac-4d71-88aa-20aa825ccdf1,CR Coil 1.5x1250,cr-coil-1.5x1250,"",[],"[{""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""AMNS"", ""JSW"", ""POSCO"", ""PROMPT"", ""any other"", ""ASIAN""]}, {""id"": ""7cbbfb8e-f2a7-4eb3-bebf-b38d89ab7468"", ""name"": ""Grade"", ""values"": [""EN- DC01"", ""EN-DC03"", ""EN-DC04"", ""EN-DC05"", ""EN-DC06"", ""EN-HC180Y"", ""EN-HC220Y"", ""EN-HC260Y"", ""EN-HC180B"", ""EN-HC220B"", ""EN-HC260B"", ""EN-HC300B"", ""EN-HC260LA"", ""EN-HC300LA"", ""EN-HC340LA"", ""EN-HC380LA"", ""EN-HC420LA"", ""EN-HC180P"", ""EN-HC220P"", ""EN-HC240P"", ""ASTM-CSA"", ""ASTM-CSB"", ""ASTM-EDDS"", ""JIS-SPCF"", ""JIS-SPCC"", ""JIS-SPCD"", ""JIS-SPCE"", ""JIS-SPFC490"", ""ASTM-SS-GR65"", ""ASTM-SS-GR60"", ""ASTM-HSLAS-GR55"", ""BIS-CRS_IF440"", ""BIS-CR1_340"", ""BIS-CR1_390"", ""BIS-CR1_440"", ""BIS-CR1"", ""BIS-CR3"", ""JFS-JSC270C"", ""JFS-JSC270D"", ""JFS-JSC270E"", ""JFS-JSC980YL"", ""JFS-JSC980Y"", ""JFS-JSC270F"", ""JFS-JSC390P"", ""IS-513-CR0"", ""IS-513 O/CR1/CQ"", ""IS-513-ISC1500M"", ""IS-513-ISC1300M"", ""IS-513-ISC1100M"", ""IS-513-ISC590Y"", ""IS-513-ISC590YL"", ""IS-513-ISC780YH"", ""IS-513-ISC980YH""]}]","{CRC,""Cold Rolled Coil"",Coil}",113028,d2784549-b272-4510-8e1d-f5d6b15407c2,published,,"{da4005c8-7ad1-475f-a68e-11ceca114dad,e91bdd87-0285-42a5-92a6-5128d7ab53b0,dd95ca0f-1a6b-4432-984f-879a564b0f02,0d9fd4b0-7b65-40b5-a47e-da8f3ffec395,9f17f0f9-2fd6-44ec-9c25-2aa35e93ed0b}","{Kgs.,MT,Nos}","","","",2024-05-17 11:15:01.899+00,2024-05-23 08:41:48.618+00
f6951f53-38c5-4301-b16c-e6fb60b1d0c7,CR Coil 1.2x1250,cr-coil-1.2x1250,"",[],"[{""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""AMNS"", ""JSW"", ""POSCO"", ""PROMPT"", ""any other"", ""ASIAN""]}, {""id"": ""45438e93-3227-45d6-b949-5ea389bf8749"", ""name"": ""Grade"", ""values"": [""EN- DC01"", ""EN-DC03"", ""EN-DC04"", ""EN-DC05"", ""EN-DC06"", ""EN-HC180Y"", ""EN-HC220Y"", ""EN-HC260Y"", ""EN-HC180B"", ""EN-HC220B"", ""EN-HC260B"", ""EN-HC300B"", ""EN-HC260LA"", ""EN-HC300LA"", ""EN-HC340LA"", ""EN-HC380LA"", ""EN-HC420LA"", ""EN-HC180P"", ""EN-HC220P"", ""EN-HC240P"", ""ASTM-CSA"", ""ASTM-CSB"", ""ASTM-EDDS"", ""JIS-SPCF"", ""JIS-SPCC"", ""JIS-SPCD"", ""JIS-SPCE"", ""JIS-SPFC490"", ""ASTM-SS-GR65"", ""ASTM-SS-GR60"", ""ASTM-HSLAS-GR55"", ""BIS-CRS_IF440"", ""BIS-CR1_340"", ""BIS-CR1_390"", ""BIS-CR1_440"", ""BIS-CR1"", ""BIS-CR3"", ""JFS-JSC270C"", ""JFS-JSC270D"", ""JFS-JSC270E"", ""JFS-JSC980YL"", ""JFS-JSC980Y"", ""JFS-JSC270F"", ""JFS-JSC390P"", ""IS-513-CR0"", ""IS-513 O/CR1/CQ"", ""IS-513-ISC1500M"", ""IS-513-ISC1300M"", ""IS-513-ISC1100M"", ""IS-513-ISC590Y"", ""IS-513-ISC590YL"", ""IS-513-ISC780YH"", ""IS-513-ISC980YH""]}]","{CRC,""Cold Rolled Coil"",Coil}",113044,d2784549-b272-4510-8e1d-f5d6b15407c2,published,,"{da4005c8-7ad1-475f-a68e-11ceca114dad,e91bdd87-0285-42a5-92a6-5128d7ab53b0,dd95ca0f-1a6b-4432-984f-879a564b0f02,0d9fd4b0-7b65-40b5-a47e-da8f3ffec395,9f17f0f9-2fd6-44ec-9c25-2aa35e93ed0b}","{Kgs.,MT,Nos}","","","",2024-05-17 11:14:10.104+00,2024-05-23 08:42:37.245+00
da4005c8-7ad1-475f-a68e-11ceca114dad,CR Coil 0.95x1250,cr-coil-0.95x1250,"",[],"[{""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""AMNS"", ""JSW"", ""POSCO"", ""PROMPT"", ""any other"", ""ASIAN""]}, {""id"": ""3a83a073-68e5-4292-bff3-879fa3dc92fd"", ""name"": ""Grade"", ""values"": [""EN- DC01"", ""EN-DC03"", ""EN-DC04"", ""EN-DC05"", ""EN-DC06"", ""EN-HC180Y"", ""EN-HC220Y"", ""EN-HC260Y"", ""EN-HC180B"", ""EN-HC220B"", ""EN-HC260B"", ""EN-HC300B"", ""EN-HC260LA"", ""EN-HC300LA"", ""EN-HC340LA"", ""EN-HC380LA"", ""EN-HC420LA"", ""EN-HC180P"", ""EN-HC220P"", ""EN-HC240P"", ""ASTM-CSA"", ""ASTM-CSB"", ""ASTM-EDDS"", ""JIS-SPCF"", ""JIS-SPCC"", ""JIS-SPCD"", ""JIS-SPCE"", ""JIS-SPFC490"", ""ASTM-SS-GR65"", ""ASTM-SS-GR60"", ""ASTM-HSLAS-GR55"", ""BIS-CRS_IF440"", ""BIS-CR1_340"", ""BIS-CR1_390"", ""BIS-CR1_440"", ""BIS-CR1"", ""BIS-CR3"", ""JFS-JSC270C"", ""JFS-JSC270D"", ""JFS-JSC270E"", ""JFS-JSC980YL"", ""JFS-JSC980Y"", ""JFS-JSC270F"", ""JFS-JSC390P"", ""IS-513-CR0"", ""IS-513 O/CR1/CQ"", ""IS-513-ISC1500M"", ""IS-513-ISC1300M"", ""IS-513-ISC1100M"", ""IS-513-ISC590Y"", ""IS-513-ISC590YL"", ""IS-513-ISC780YH"", ""IS-513-ISC980YH""]}]","{CRC,""Cold Rolled Coil"",Coil}",113058,d2784549-b272-4510-8e1d-f5d6b15407c2,published,,"{e91bdd87-0285-42a5-92a6-5128d7ab53b0,dd95ca0f-1a6b-4432-984f-879a564b0f02,0d9fd4b0-7b65-40b5-a47e-da8f3ffec395,9f17f0f9-2fd6-44ec-9c25-2aa35e93ed0b}","{Kgs.,MT,Nos}","","","",2024-05-17 11:12:48.525+00,2024-05-23 08:44:32.41+00
3360f42f-f055-4433-bd47-ec2d382db828,CR Coil 0.8x1250,cr-coil-0.8x1250,"",[],"[{""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""AMNS"", ""JSW"", ""POSCO"", ""PROMPT"", ""any other"", ""ASIAN""]}, {""id"": ""25ce817d-710d-48c3-97bd-61d0539f6897"", ""name"": ""Grade"", ""values"": [""EN- DC01"", ""EN-DC03"", ""EN-DC04"", ""EN-DC05"", ""EN-DC06"", ""EN-HC180Y"", ""EN-HC220Y"", ""EN-HC260Y"", ""EN-HC180B"", ""EN-HC220B"", ""EN-HC260B"", ""EN-HC300B"", ""EN-HC260LA"", ""EN-HC300LA"", ""EN-HC340LA"", ""EN-HC380LA"", ""EN-HC420LA"", ""EN-HC180P"", ""EN-HC220P"", ""EN-HC240P"", ""ASTM-CSA"", ""ASTM-CSB"", ""ASTM-EDDS"", ""JIS-SPCF"", ""JIS-SPCC"", ""JIS-SPCD"", ""JIS-SPCE"", ""JIS-SPFC490"", ""ASTM-SS-GR65"", ""ASTM-SS-GR60"", ""ASTM-HSLAS-GR55"", ""BIS-CRS_IF440"", ""BIS-CR1_340"", ""BIS-CR1_390"", ""BIS-CR1_440"", ""BIS-CR1"", ""BIS-CR3"", ""JFS-JSC270C"", ""JFS-JSC270D"", ""JFS-JSC270E"", ""JFS-JSC980YL"", ""JFS-JSC980Y"", ""JFS-JSC270F"", ""JFS-JSC390P"", ""IS-513-CR0"", ""IS-513 O/CR1/CQ"", ""IS-513-ISC1500M"", ""IS-513-ISC1300M"", ""IS-513-ISC1100M"", ""IS-513-ISC590Y"", ""IS-513-ISC590YL"", ""IS-513-ISC780YH"", ""IS-513-ISC980YH""]}]","{CRC,""Cold Rolled Coil"",Coil}",11338,d2784549-b272-4510-8e1d-f5d6b15407c2,published,,"{e91bdd87-0285-42a5-92a6-5128d7ab53b0,dd95ca0f-1a6b-4432-984f-879a564b0f02,0d9fd4b0-7b65-40b5-a47e-da8f3ffec395,9f17f0f9-2fd6-44ec-9c25-2aa35e93ed0b}","{Kgs.,MT,Nos}","","","",2024-05-17 11:12:07.982+00,2024-05-23 08:49:51.25+00
b175ccb0-67f3-4a21-a85d-4625f47b8dc0,CR Coil 0.7x1250,cr-coil-0.7x1250,"",[],"[{""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""AMNS"", ""JSW"", ""POSCO"", ""PROMPT"", ""any other"", ""ASIAN""]}, {""id"": ""2c89533f-02dd-4f6d-8239-bfa4ce98f24b"", ""name"": ""Grade"", ""values"": [""EN- DC01"", ""EN-DC03"", ""EN-DC04"", ""EN-DC05"", ""EN-DC06"", ""EN-HC180Y"", ""EN-HC220Y"", ""EN-HC260Y"", ""EN-HC180B"", ""EN-HC220B"", ""EN-HC260B"", ""EN-HC300B"", ""EN-HC260LA"", ""EN-HC300LA"", ""EN-HC340LA"", ""EN-HC380LA"", ""EN-HC420LA"", ""EN-HC180P"", ""EN-HC220P"", ""EN-HC240P"", ""ASTM-CSA"", ""ASTM-CSB"", ""ASTM-EDDS"", ""JIS-SPCF"", ""JIS-SPCC"", ""JIS-SPCD"", ""JIS-SPCE"", ""JIS-SPFC490"", ""ASTM-SS-GR65"", ""ASTM-SS-GR60"", ""ASTM-HSLAS-GR55"", ""BIS-CRS_IF440"", ""BIS-CR1_340"", ""BIS-CR1_390"", ""BIS-CR1_440"", ""BIS-CR1"", ""BIS-CR3"", ""JFS-JSC270C"", ""JFS-JSC270D"", ""JFS-JSC270E"", ""JFS-JSC980YL"", ""JFS-JSC980Y"", ""JFS-JSC270F"", ""JFS-JSC390P"", ""IS-513-CR0"", ""IS-513 O/CR1/CQ"", ""IS-513-ISC1500M"", ""IS-513-ISC1300M"", ""IS-513-ISC1100M"", ""IS-513-ISC590Y"", ""IS-513-ISC590YL"", ""IS-513-ISC780YH"", ""IS-513-ISC980YH""]}]","{CRC,""Cold Rolled Coil"",Coil}",113388,d2784549-b272-4510-8e1d-f5d6b15407c2,published,,"{e91bdd87-0285-42a5-92a6-5128d7ab53b0,dd95ca0f-1a6b-4432-984f-879a564b0f02,0d9fd4b0-7b65-40b5-a47e-da8f3ffec395,9f17f0f9-2fd6-44ec-9c25-2aa35e93ed0b}","{Kgs.,MT,Nos}","","","",2024-05-17 11:11:49.107+00,2024-05-23 08:50:24.714+00
2df34410-95f6-4bbd-8b2c-8efeb6903b66,CR Coil 0.5x1250,cr-coil-0.5x1250,"",[],"[{""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""AMNS"", ""JSW"", ""POSCO"", ""PROMPT"", ""any other"", ""ASIAN""]}, {""id"": ""887a6051-cf79-432d-9489-adaf6b5aa349"", ""name"": ""Grade"", ""values"": [""EN- DC01"", ""EN-DC03"", ""EN-DC04"", ""EN-DC05"", ""EN-DC06"", ""EN-HC180Y"", ""EN-HC220Y"", ""EN-HC260Y"", ""EN-HC180B"", ""EN-HC220B"", ""EN-HC260B"", ""EN-HC300B"", ""EN-HC260LA"", ""EN-HC300LA"", ""EN-HC340LA"", ""EN-HC380LA"", ""EN-HC420LA"", ""EN-HC180P"", ""EN-HC220P"", ""EN-HC240P"", ""ASTM-CSA"", ""ASTM-CSB"", ""ASTM-EDDS"", ""JIS-SPCF"", ""JIS-SPCC"", ""JIS-SPCD"", ""JIS-SPCE"", ""JIS-SPFC490"", ""ASTM-SS-GR65"", ""ASTM-SS-GR60"", ""ASTM-HSLAS-GR55"", ""BIS-CRS_IF440"", ""BIS-CR1_340"", ""BIS-CR1_390"", ""BIS-CR1_440"", ""BIS-CR1"", ""BIS-CR3"", ""JFS-JSC270C"", ""JFS-JSC270D"", ""JFS-JSC270E"", ""JFS-JSC980YL"", ""JFS-JSC980Y"", ""JFS-JSC270F"", ""JFS-JSC390P"", ""IS-513-CR0"", ""IS-513 O/CR1/CQ"", ""IS-513-ISC1500M"", ""IS-513-ISC1300M"", ""IS-513-ISC1100M"", ""IS-513-ISC590Y"", ""IS-513-ISC590YL"", ""IS-513-ISC780YH"", ""IS-513-ISC980YH""]}]","{CRC,""Cold Rolled Coil"",Coil}",48744,d2784549-b272-4510-8e1d-f5d6b15407c2,published,,"{0d9fd4b0-7b65-40b5-a47e-da8f3ffec395,a5d78aa2-081f-45fc-bc72-3b5c113dd5fe,9f17f0f9-2fd6-44ec-9c25-2aa35e93ed0b}","{Kgs.,MT,Nos}","","","",2024-05-17 11:09:45.895+00,2024-05-23 08:54:47.322+00
c7da0aea-d250-4e5a-8e00-d8a0d261a629,CR Coil 0.45x1250,cr-coil-0.45x1250,"",[],"[{""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""AMNS"", ""JSW"", ""POSCO"", ""PROMPT"", ""any other"", ""ASIAN""]}, {""id"": ""fc4a95bb-0bc1-49dd-aa87-4ce058ec74f0"", ""name"": ""Grade"", ""values"": [""EN- DC01"", ""EN-DC03"", ""EN-DC04"", ""EN-DC05"", ""EN-DC06"", ""EN-HC180Y"", ""EN-HC220Y"", ""EN-HC260Y"", ""EN-HC180B"", ""EN-HC220B"", ""EN-HC260B"", ""EN-HC300B"", ""EN-HC260LA"", ""EN-HC300LA"", ""EN-HC340LA"", ""EN-HC380LA"", ""EN-HC420LA"", ""EN-HC180P"", ""EN-HC220P"", ""EN-HC240P"", ""ASTM-CSA"", ""ASTM-CSB"", ""ASTM-EDDS"", ""JIS-SPCF"", ""JIS-SPCC"", ""JIS-SPCD"", ""JIS-SPCE"", ""JIS-SPFC490"", ""ASTM-SS-GR65"", ""ASTM-SS-GR60"", ""ASTM-HSLAS-GR55"", ""BIS-CRS_IF440"", ""BIS-CR1_340"", ""BIS-CR1_390"", ""BIS-CR1_440"", ""BIS-CR1"", ""BIS-CR3"", ""JFS-JSC270C"", ""JFS-JSC270D"", ""JFS-JSC270E"", ""JFS-JSC980YL"", ""JFS-JSC980Y"", ""JFS-JSC270F"", ""JFS-JSC390P"", ""IS-513-CR0"", ""IS-513 O/CR1/CQ"", ""IS-513-ISC1500M"", ""IS-513-ISC1300M"", ""IS-513-ISC1100M"", ""IS-513-ISC590Y"", ""IS-513-ISC590YL"", ""IS-513-ISC780YH"", ""IS-513-ISC980YH""]}]","{CRC,""Cold Rolled Coil"",Coil}",48719,d2784549-b272-4510-8e1d-f5d6b15407c2,published,,"{0d9fd4b0-7b65-40b5-a47e-da8f3ffec395,a5d78aa2-081f-45fc-bc72-3b5c113dd5fe,9f17f0f9-2fd6-44ec-9c25-2aa35e93ed0b}","{Kgs.,MT,Nos}","","","",2024-05-17 11:09:21.841+00,2024-05-23 08:55:10.747+00
ecfd5668-4f63-4212-8b97-1d95f0e64afa,CR Coil 4x1250,cr-coil-4x1250,"",[],"[{""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""AMNS"", ""JSW"", ""POSCO"", ""PROMPT"", ""any other"", ""ASIAN""]}, {""id"": ""5dbfa360-6bc7-49e7-bf5c-8e9303a34780"", ""name"": ""Grade"", ""values"": [""EN- DC01"", ""EN-DC03"", ""EN-DC04"", ""EN-DC05"", ""EN-DC06"", ""EN-HC180Y"", ""EN-HC220Y"", ""EN-HC260Y"", ""EN-HC180B"", ""EN-HC220B"", ""EN-HC260B"", ""EN-HC300B"", ""EN-HC260LA"", ""EN-HC300LA"", ""EN-HC340LA"", ""EN-HC380LA"", ""EN-HC420LA"", ""EN-HC180P"", ""EN-HC220P"", ""EN-HC240P"", ""ASTM-CSA"", ""ASTM-CSB"", ""ASTM-EDDS"", ""JIS-SPCF"", ""JIS-SPCC"", ""JIS-SPCD"", ""JIS-SPCE"", ""JIS-SPFC490"", ""ASTM-SS-GR65"", ""ASTM-SS-GR60"", ""ASTM-HSLAS-GR55"", ""BIS-CRS_IF440"", ""BIS-CR1_340"", ""BIS-CR1_390"", ""BIS-CR1_440"", ""BIS-CR1"", ""BIS-CR3"", ""JFS-JSC270C"", ""JFS-JSC270D"", ""JFS-JSC270E"", ""JFS-JSC980YL"", ""JFS-JSC980Y"", ""JFS-JSC270F"", ""JFS-JSC390P"", ""IS-513-CR0"", ""IS-513 O/CR1/CQ"", ""IS-513-ISC1500M"", ""IS-513-ISC1300M"", ""IS-513-ISC1100M"", ""IS-513-ISC590Y"", ""IS-513-ISC590YL"", ""IS-513-ISC780YH"", ""IS-513-ISC980YH""]}]","{CRC,""Cold Rolled Coil"",Coil}",22688,d2784549-b272-4510-8e1d-f5d6b15407c2,published,,"{9f17f0f9-2fd6-44ec-9c25-2aa35e93ed0b,da4005c8-7ad1-475f-a68e-11ceca114dad,715eb4e4-3213-41b1-a1b0-a6bc75485fef,dc8a6515-ac06-40b2-9efd-0f633f607806}","{Kgs.,MT,Nos}","","","",2024-05-17 11:20:44.352+00,2024-05-23 08:57:28.516+00
93af421a-63fd-4ef6-ac83-a10ff72b32f8,CR Coil 1.2x1500,cr-coil-1.2x1500,"",[],"[{""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""AMNS"", ""JSW"", ""POSCO"", ""PROMPT"", ""any other"", ""ASIAN""]}, {""id"": ""ebaa169e-f055-40ab-8277-6e16a6cb248d"", ""name"": ""Grade"", ""values"": [""EN- DC01"", ""EN-DC03"", ""EN-DC04"", ""EN-DC05"", ""EN-DC06"", ""EN-HC180Y"", ""EN-HC220Y"", ""EN-HC260Y"", ""EN-HC180B"", ""EN-HC220B"", ""EN-HC260B"", ""EN-HC300B"", ""EN-HC260LA"", ""EN-HC300LA"", ""EN-HC340LA"", ""EN-HC380LA"", ""EN-HC420LA"", ""EN-HC180P"", ""EN-HC220P"", ""EN-HC240P"", ""ASTM-CSA"", ""ASTM-CSB"", ""ASTM-EDDS"", ""JIS-SPCF"", ""JIS-SPCC"", ""JIS-SPCD"", ""JIS-SPCE"", ""JIS-SPFC490"", ""ASTM-SS-GR65"", ""ASTM-SS-GR60"", ""ASTM-HSLAS-GR55"", ""BIS-CRS_IF440"", ""BIS-CR1_340"", ""BIS-CR1_390"", ""BIS-CR1_440"", ""BIS-CR1"", ""BIS-CR3"", ""JFS-JSC270C"", ""JFS-JSC270D"", ""JFS-JSC270E"", ""JFS-JSC980YL"", ""JFS-JSC980Y"", ""JFS-JSC270F"", ""JFS-JSC390P"", ""IS-513-CR0"", ""IS-513 O/CR1/CQ"", ""IS-513-ISC1500M"", ""IS-513-ISC1300M"", ""IS-513-ISC1100M"", ""IS-513-ISC590Y"", ""IS-513-ISC590YL"", ""IS-513-ISC780YH"", ""IS-513-ISC980YH""]}]","{CRC,""Cold Rolled Coil"",Coil}",113029,d2784549-b272-4510-8e1d-f5d6b15407c2,published,,"{ecfd5668-4f63-4212-8b97-1d95f0e64afa,9f17f0f9-2fd6-44ec-9c25-2aa35e93ed0b,0d9fd4b0-7b65-40b5-a47e-da8f3ffec395,dd95ca0f-1a6b-4432-984f-879a564b0f02,e91bdd87-0285-42a5-92a6-5128d7ab53b0}","{Kgs.,MT,Nos}","","","",2024-05-17 11:43:55.483+00,2024-05-23 08:58:30.032+00
92980d71-64ba-4909-a211-c9cfbe4aa398,CR Sheet 4x1500,cr-sheet-4x1500,"",[],"[{""name"": ""Make"", ""values"": [""TATA"", ""SAIL"", ""AMNS"", ""JSW"", ""POSCO"", ""PROMPT"", ""any other"", ""ASIAN""]}, {""id"": ""84f341e9-0587-48b6-821e-1fb5f5e7e76a"", ""name"": ""Grade"", ""values"": [""EN- DC01"", ""EN-DC03"", ""EN-DC04"", ""EN-DC05"", ""EN-DC06"", ""EN-HC180Y"", ""EN-HC220Y"", ""EN-HC260Y"", ""EN-HC180B"", ""EN-HC220B"", ""EN-HC260B"", ""EN-HC300B"", ""EN-HC260LA"", ""EN-HC300LA"", ""EN-HC340LA"", ""EN-HC380LA"", ""EN-HC420LA"", ""EN-HC180P"", ""EN-HC220P"", ""EN-HC240P"", ""ASTM-CSA"", ""ASTM-CSB"", ""ASTM-EDDS"", ""JIS-SPCF"", ""JIS-SPCC"", ""JIS-SPCD"", ""JIS-SPCE"", ""JIS-SPFC490"", ""ASTM-SS-GR65"", ""ASTM-SS-GR60"", ""ASTM-HSLAS-GR55"", ""BIS-CRS_IF440"", ""BIS-CR1_340"", ""BIS-CR1_390"", ""BIS-CR1_440"", ""BIS-CR1"", ""BIS-CR3"", ""JFS-JSC270C"", ""JFS-JSC270D"", ""JFS-JSC270E"", ""JFS-JSC980YL"", ""JFS-JSC980Y"", ""JFS-JSC270F"", ""JFS-JSC390P"", ""IS-513-CR0"", ""IS-513 O/CR1/CQ"", ""IS-513-ISC1500M"", ""IS-513-ISC1300M"", ""IS-513-ISC1100M"", ""IS-513-ISC590Y"", ""IS-513-ISC590YL"", ""IS-513-ISC780YH"", ""IS-513-ISC980YH""]}, {""id"": ""ec962db4-10ac-4754-acb7-bfff5bdffbd3"", ""name"": ""Length"", ""values"": [""2500""]}]","{Sheets,""CR Sheets"",""Cold rolled sheet""}",32581,035bd34c-0ff1-42bd-8c5f-50eb0d1710d4,published,,"{07e36f90-80f7-4fd2-8844-e44d9ddfdeb0,f7594f19-6ffa-4552-ad37-6fa7ae6f1b12,031e37c0-652e-400f-8dea-da4847633690,b68e42ae-b4ff-4505-91ae-ffdeb4e9e5a4}","{Kgs.,MT,Nos}","","","",2024-05-18 07:09:42.984+00,2024-05-23 09:06:45.081+00
